Data,T1,T2,T3,T4,F1,F2,Amostra
26/10/2022 17:41:00247000,36.770800000,22.618800000,23.277600000,22.106400000,11.689075000,409.000000000,acQ1000V2
26/10/2022 17:41:06393400,36.770800000,22.618800000,23.302000000,22.228400000,20.020555000,409.000000000,acQ1000V2
26/10/2022 17:41:07407400,36.746400000,22.618800000,23.277600000,22.277200000,20.946275000,409.000000000,acQ1000V2
26/10/2022 17:41:08405800,36.770800000,22.618800000,23.302000000,22.155200000,19.094835000,409.000000000,acQ1000V2
26/10/2022 17:41:09419800,36.770800000,22.618800000,23.302000000,22.326000000,20.946275000,410.000000000,acQ1000V2
26/10/2022 17:41:10402600,36.746400000,22.618800000,23.375200000,22.155200000,20.946275000,410.000000000,acQ1000V2
26/10/2022 17:41:11416600,36.673200000,22.618800000,23.375200000,22.252800000,20.020555000,410.000000000,acQ1000V2
26/10/2022 17:41:12415000,36.746400000,22.618800000,23.424000000,22.155200000,16.317675000,411.000000000,acQ1000V2
26/10/2022 17:41:13413400,36.770800000,22.618800000,23.497200000,22.277200000,19.094835000,410.000000000,acQ1000V2
26/10/2022 17:41:14411800,36.770800000,22.618800000,23.448400000,22.155200000,17.243395000,410.000000000,acQ1000V2
26/10/2022 17:41:15410200,36.795200000,22.618800000,23.448400000,22.155200000,17.243395000,407.000000000,acQ1000V2
26/10/2022 17:41:16408600,36.770800000,22.618800000,23.521600000,22.130800000,17.243395000,407.000000000,acQ1000V2
26/10/2022 17:41:17407000,36.746400000,22.618800000,23.497200000,22.155200000,19.094835000,407.000000000,acQ1000V2
26/10/2022 17:41:18421000,36.746400000,22.667600000,23.497200000,22.204000000,17.243395000,407.000000000,acQ1000V2
26/10/2022 17:41:19419400,36.722000000,22.618800000,23.546000000,22.106400000,17.243395000,409.000000000,acQ1000V2
26/10/2022 17:41:20417800,36.746400000,22.667600000,23.546000000,22.155200000,17.243395000,412.000000000,acQ1000V2
26/10/2022 17:41:26595400,36.746400000,22.618800000,23.960800000,22.204000000,62.603675000,406.000000000,acQ1000V2
26/10/2022 17:41:27609400,36.795200000,22.594400000,24.204800000,22.155200000,65.380835000,409.000000000,acQ1000V2
26/10/2022 17:41:28607800,36.746400000,22.545600000,24.546400000,22.155200000,66.306555000,407.000000000,acQ1000V2
26/10/2022 17:41:29606200,36.770800000,22.618800000,24.741600000,22.155200000,66.306555000,406.000000000,acQ1000V2
26/10/2022 17:41:30604600,36.868400000,22.618800000,24.985600000,22.155200000,62.603675000,406.000000000,acQ1000V2
26/10/2022 17:41:31603000,36.746400000,22.618800000,25.254000000,22.130800000,65.380835000,409.000000000,acQ1000V2
26/10/2022 17:41:32601400,36.770800000,22.618800000,25.449200000,22.155200000,63.529395000,409.000000000,acQ1000V2
26/10/2022 17:41:33599800,36.770800000,22.740800000,25.498000000,22.155200000,65.380835000,407.000000000,acQ1000V2
26/10/2022 17:41:34613800,36.868400000,22.789600000,25.839600000,22.155200000,65.380835000,407.000000000,acQ1000V2
26/10/2022 17:41:35612200,36.892800000,22.814000000,25.986000000,22.155200000,63.529395000,405.000000000,acQ1000V2
26/10/2022 17:41:36610600,36.868400000,22.862800000,26.083600000,22.204000000,66.306555000,407.000000000,acQ1000V2
26/10/2022 17:41:37609000,36.917200000,22.911600000,26.254400000,22.155200000,63.529395000,407.000000000,acQ1000V2
26/10/2022 17:41:38607400,36.892800000,22.960400000,26.327600000,22.155200000,63.529395000,406.000000000,acQ1000V2
26/10/2022 17:41:39605800,36.868400000,23.082400000,26.449600000,22.155200000,58.900795000,407.000000000,acQ1000V2
26/10/2022 17:41:40604200,36.892800000,23.131200000,26.547200000,22.155200000,62.603675000,410.000000000,acQ1000V2
26/10/2022 17:41:41618200,36.892800000,23.155600000,26.718000000,22.130800000,63.529395000,410.000000000,acQ1000V2
26/10/2022 17:41:42601000,36.868400000,23.326400000,26.791200000,22.155200000,65.380835000,409.000000000,acQ1000V2
26/10/2022 17:41:43615000,36.892800000,23.424000000,26.864400000,22.155200000,63.529395000,407.000000000,acQ1000V2
26/10/2022 17:41:44597800,36.892800000,23.497200000,26.913200000,22.155200000,63.529395000,409.000000000,acQ1000V2
26/10/2022 17:41:45611800,36.795200000,23.497200000,26.962000000,22.106400000,65.380835000,411.000000000,acQ1000V2
26/10/2022 17:41:51602200,37.063600000,24.375600000,27.547600000,22.082000000,119.998315000,407.000000000,acQ1000V2
26/10/2022 17:41:52616200,37.332000000,24.644000000,27.742800000,22.106400000,122.775475000,406.000000000,acQ1000V2
26/10/2022 17:41:53614600,37.380800000,25.034400000,27.938000000,22.106400000,122.775475000,410.000000000,acQ1000V2
26/10/2022 17:41:54613000,37.356400000,25.302800000,28.328400000,22.130800000,121.849755000,411.000000000,acQ1000V2
26/10/2022 17:41:55611400,37.356400000,25.766400000,28.499200000,22.106400000,124.626915000,411.000000000,acQ1000V2
26/10/2022 17:41:56609800,37.429600000,26.034800000,28.816400000,22.106400000,121.849755000,407.000000000,acQ1000V2
26/10/2022 17:42:02615800,37.576000000,28.182000000,29.938800000,22.130800000,161.655715000,411.000000000,acQ1000V2
26/10/2022 17:42:03629800,37.673600000,28.621200000,30.280400000,22.106400000,167.210035000,411.000000000,acQ1000V2
26/10/2022 17:42:04628200,37.624800000,28.962800000,30.451200000,22.204000000,169.061475000,412.000000000,acQ1000V2
26/10/2022 17:42:05642200,37.624800000,29.231200000,30.646400000,22.106400000,170.912915000,411.000000000,acQ1000V2
26/10/2022 17:42:06640600,37.624800000,29.548400000,30.744000000,22.130800000,167.210035000,410.000000000,acQ1000V2
26/10/2022 17:42:07623400,37.673600000,29.597200000,31.061200000,22.155200000,169.061475000,410.000000000,acQ1000V2
26/10/2022 17:42:08637400,37.698000000,29.841200000,31.232000000,22.106400000,168.135755000,410.000000000,acQ1000V2
26/10/2022 17:42:09620200,37.698000000,29.963200000,31.305200000,22.106400000,168.135755000,410.000000000,acQ1000V2
26/10/2022 17:42:10634200,37.698000000,30.036400000,31.573600000,22.106400000,168.135755000,410.000000000,acQ1000V2
26/10/2022 17:42:11632600,37.624800000,30.304800000,31.622400000,22.106400000,169.061475000,410.000000000,acQ1000V2
26/10/2022 17:42:12631000,37.673600000,30.207200000,31.793200000,22.082000000,170.912915000,407.000000000,acQ1000V2
26/10/2022 17:42:13629400,37.698000000,30.207200000,31.890800000,22.082000000,170.912915000,409.000000000,acQ1000V2
26/10/2022 17:42:14627800,37.698000000,30.500000000,31.939600000,22.106400000,170.912915000,409.000000000,acQ1000V2
26/10/2022 17:42:15641800,37.600400000,30.646400000,31.988400000,22.106400000,170.912915000,410.000000000,acQ1000V2
26/10/2022 17:42:21835000,37.722400000,30.622000000,32.330000000,22.130800000,189.427315000,414.000000000,acQ1000V2
26/10/2022 17:42:22849000,37.722400000,30.792800000,32.452000000,22.082000000,189.427315000,411.000000000,acQ1000V2
26/10/2022 17:42:23847400,37.673600000,30.792800000,32.574000000,22.106400000,190.353035000,410.000000000,acQ1000V2
26/10/2022 17:42:24845800,37.698000000,30.963600000,32.598400000,22.106400000,189.427315000,411.000000000,acQ1000V2
26/10/2022 17:42:25844200,37.746800000,30.914800000,32.720400000,22.033200000,189.427315000,411.000000000,acQ1000V2
26/10/2022 17:42:26842600,37.722400000,31.012400000,32.720400000,22.008800000,189.427315000,410.000000000,acQ1000V2
26/10/2022 17:42:32895400,37.698000000,30.670800000,32.940000000,22.082000000,206.090275000,409.000000000,acQ1000V2
26/10/2022 17:42:33909400,37.698000000,30.841600000,33.062000000,22.106400000,209.793155000,409.000000000,acQ1000V2
26/10/2022 17:42:34907800,37.673600000,31.036800000,33.110800000,22.106400000,210.718875000,407.000000000,acQ1000V2
26/10/2022 17:42:35906200,37.698000000,31.110000000,33.110800000,22.033200000,207.941715000,406.000000000,acQ1000V2
26/10/2022 17:42:36920200,37.698000000,31.207600000,33.184000000,22.033200000,206.090275000,405.000000000,acQ1000V2
26/10/2022 17:42:37918600,37.722400000,31.402800000,33.184000000,22.008800000,205.164555000,409.000000000,acQ1000V2
26/10/2022 17:42:38917000,37.893200000,31.256400000,33.232800000,22.008800000,206.090275000,410.000000000,acQ1000V2
26/10/2022 17:42:39915400,37.917600000,31.207600000,33.354800000,22.008800000,207.941715000,409.000000000,acQ1000V2
26/10/2022 17:42:40913800,37.893200000,31.280800000,33.354800000,22.008800000,207.941715000,410.000000000,acQ1000V2
26/10/2022 17:42:41912200,37.893200000,31.402800000,33.428000000,21.984400000,207.941715000,411.000000000,acQ1000V2
26/10/2022 17:42:42910600,37.820000000,31.012400000,33.354800000,22.082000000,206.090275000,409.000000000,acQ1000V2
26/10/2022 17:42:43909000,37.844400000,31.256400000,33.428000000,22.033200000,208.867435000,407.000000000,acQ1000V2
26/10/2022 17:42:44907400,37.893200000,31.476000000,33.428000000,22.106400000,209.793155000,407.000000000,acQ1000V2
26/10/2022 17:42:45905800,37.893200000,31.622400000,33.428000000,22.008800000,208.867435000,409.000000000,acQ1000V2
26/10/2022 17:42:46919800,37.820000000,31.573600000,33.476800000,21.960000000,208.867435000,410.000000000,acQ1000V2
26/10/2022 17:42:47918200,37.893200000,31.451600000,33.550000000,22.033200000,209.793155000,409.000000000,acQ1000V2
26/10/2022 17:42:48916600,37.795600000,31.280800000,33.525600000,22.008800000,209.793155000,410.000000000,acQ1000V2
26/10/2022 17:42:49915000,37.795600000,31.329600000,33.550000000,22.033200000,208.867435000,412.000000000,acQ1000V2
26/10/2022 17:42:50913400,37.795600000,31.329600000,33.550000000,22.033200000,206.090275000,411.000000000,acQ1000V2
26/10/2022 17:42:56903800,37.722400000,30.768400000,33.550000000,22.008800000,219.976075000,410.000000000,acQ1000V2
26/10/2022 17:42:57917800,37.746800000,30.866000000,33.550000000,21.960000000,223.678955000,411.000000000,acQ1000V2
26/10/2022 17:42:58916200,37.820000000,31.158800000,33.574400000,22.033200000,224.604675000,410.000000000,acQ1000V2
26/10/2022 17:42:59914600,37.820000000,31.256400000,33.696400000,22.033200000,226.456115000,409.000000000,acQ1000V2
26/10/2022 17:43:00913000,37.795600000,31.134400000,33.745200000,22.008800000,224.604675000,410.000000000,acQ1000V2
26/10/2022 17:43:01911400,37.820000000,30.988000000,33.672000000,22.008800000,224.604675000,407.000000000,acQ1000V2
26/10/2022 17:43:02925400,37.820000000,31.085600000,33.745200000,22.008800000,223.678955000,405.000000000,acQ1000V2
26/10/2022 17:43:03923800,37.893200000,31.110000000,33.696400000,21.960000000,226.456115000,406.000000000,acQ1000V2
26/10/2022 17:43:04922200,37.893200000,31.085600000,33.867200000,21.960000000,222.753235000,410.000000000,acQ1000V2
26/10/2022 17:43:05920600,37.893200000,30.988000000,33.769600000,22.033200000,223.678955000,410.000000000,acQ1000V2
26/10/2022 17:43:06919000,37.893200000,30.988000000,33.818400000,22.008800000,222.753235000,409.000000000,acQ1000V2
26/10/2022 17:43:07917400,37.820000000,31.329600000,33.818400000,22.033200000,223.678955000,407.000000000,acQ1000V2
26/10/2022 17:43:08915800,37.844400000,31.280800000,33.818400000,22.008800000,224.604675000,410.000000000,acQ1000V2
26/10/2022 17:43:09914200,37.942000000,31.402800000,33.818400000,22.008800000,222.753235000,409.000000000,acQ1000V2
26/10/2022 17:43:10912600,37.966400000,31.476000000,33.818400000,22.008800000,223.678955000,409.000000000,acQ1000V2
26/10/2022 17:43:11926600,38.015200000,31.110000000,33.867200000,22.008800000,222.753235000,409.000000000,acQ1000V2
26/10/2022 17:43:12925000,37.966400000,31.256400000,33.891600000,22.008800000,224.604675000,410.000000000,acQ1000V2
26/10/2022 17:43:13923400,38.015200000,31.134400000,33.891600000,22.008800000,224.604675000,407.000000000,acQ1000V2
26/10/2022 17:43:14921800,37.966400000,31.036800000,33.891600000,21.960000000,221.827515000,409.000000000,acQ1000V2
26/10/2022 17:43:15920200,37.966400000,31.085600000,33.891600000,21.984400000,224.604675000,411.000000000,acQ1000V2
26/10/2022 17:43:16918600,37.942000000,31.110000000,34.013600000,22.008800000,223.678955000,411.000000000,acQ1000V2
26/10/2022 17:43:17917000,38.015200000,31.256400000,33.989200000,22.008800000,222.753235000,410.000000000,acQ1000V2
26/10/2022 17:43:18915400,38.015200000,31.134400000,34.013600000,21.984400000,222.753235000,407.000000000,acQ1000V2
26/10/2022 17:43:19913800,38.039600000,31.329600000,34.062400000,22.033200000,222.753235000,407.000000000,acQ1000V2
26/10/2022 17:43:20912200,38.015200000,31.256400000,34.013600000,22.033200000,222.753235000,409.000000000,acQ1000V2
26/10/2022 17:43:21926200,38.015200000,31.402800000,34.013600000,22.033200000,219.050355000,412.000000000,acQ1000V2
26/10/2022 17:43:22924600,38.015200000,31.256400000,34.038000000,22.033200000,222.753235000,410.000000000,acQ1000V2
26/10/2022 17:43:23923000,38.039600000,31.329600000,34.038000000,22.008800000,223.678955000,409.000000000,acQ1000V2
26/10/2022 17:43:30100600,38.088400000,31.158800000,34.038000000,21.886800000,232.010435000,411.000000000,acQ1000V2
26/10/2022 17:43:31114600,38.064000000,31.402800000,34.038000000,21.886800000,232.936155000,410.000000000,acQ1000V2
26/10/2022 17:43:32113000,38.064000000,31.451600000,34.038000000,21.911200000,235.713315000,406.000000000,acQ1000V2
26/10/2022 17:43:33111400,38.039600000,31.402800000,34.038000000,21.813600000,233.861875000,409.000000000,acQ1000V2
26/10/2022 17:43:34109800,38.064000000,31.232000000,34.111200000,21.886800000,232.936155000,409.000000000,acQ1000V2
26/10/2022 17:43:35108200,38.210400000,31.476000000,34.062400000,21.984400000,232.010435000,409.000000000,acQ1000V2
26/10/2022 17:43:36106600,38.039600000,31.622400000,34.111200000,22.008800000,231.084715000,405.000000000,acQ1000V2
26/10/2022 17:43:37105000,38.015200000,31.598000000,34.111200000,22.008800000,232.010435000,405.000000000,acQ1000V2
26/10/2022 17:43:38103400,38.186000000,31.598000000,34.233200000,22.008800000,232.936155000,405.000000000,acQ1000V2
26/10/2022 17:43:39101800,38.064000000,31.476000000,34.257600000,21.911200000,233.861875000,406.000000000,acQ1000V2
26/10/2022 17:43:40115800,37.966400000,31.598000000,34.184400000,21.886800000,233.861875000,407.000000000,acQ1000V2
26/10/2022 17:43:41114200,37.966400000,31.598000000,34.184400000,21.911200000,235.713315000,409.000000000,acQ1000V2
26/10/2022 17:43:42112600,37.966400000,31.622400000,34.257600000,21.886800000,233.861875000,409.000000000,acQ1000V2
26/10/2022 17:43:43111000,38.064000000,31.500400000,34.233200000,21.886800000,233.861875000,410.000000000,acQ1000V2
26/10/2022 17:43:44109400,38.015200000,31.402800000,34.257600000,21.984400000,233.861875000,411.000000000,acQ1000V2
26/10/2022 17:43:50287000,38.015200000,31.573600000,34.233200000,21.886800000,238.490475000,406.000000000,acQ1000V2
26/10/2022 17:43:51301000,37.966400000,31.476000000,34.257600000,21.886800000,238.490475000,405.000000000,acQ1000V2
26/10/2022 17:43:52299400,37.966400000,31.402800000,34.355200000,21.886800000,241.267635000,405.000000000,acQ1000V2
26/10/2022 17:43:53297800,37.966400000,31.207600000,34.282000000,21.911200000,238.490475000,406.000000000,acQ1000V2
26/10/2022 17:43:54296200,38.015200000,31.402800000,34.355200000,21.886800000,241.267635000,406.000000000,acQ1000V2
26/10/2022 17:43:55294600,37.966400000,31.476000000,34.306400000,21.886800000,240.341915000,407.000000000,acQ1000V2
26/10/2022 17:43:56293000,38.039600000,31.500400000,34.379600000,21.886800000,240.341915000,409.000000000,acQ1000V2
26/10/2022 17:43:57291400,38.015200000,31.402800000,34.355200000,21.984400000,238.490475000,410.000000000,acQ1000V2
26/10/2022 17:43:58289800,38.039600000,31.451600000,34.306400000,21.984400000,237.564755000,409.000000000,acQ1000V2
26/10/2022 17:43:59288200,38.039600000,31.598000000,34.355200000,21.886800000,238.490475000,411.000000000,acQ1000V2
26/10/2022 17:44:00302200,38.015200000,31.378400000,34.184400000,21.862400000,238.490475000,407.000000000,acQ1000V2
26/10/2022 17:44:01300600,38.039600000,31.354000000,34.282000000,21.886800000,237.564755000,405.000000000,acQ1000V2
26/10/2022 17:44:07291000,38.039600000,31.476000000,34.355200000,21.862400000,244.970515000,409.000000000,acQ1000V2
26/10/2022 17:44:08305000,38.039600000,31.500400000,34.355200000,21.960000000,244.970515000,407.000000000,acQ1000V2
26/10/2022 17:44:09303400,38.039600000,31.402800000,34.355200000,21.960000000,244.970515000,406.000000000,acQ1000V2
26/10/2022 17:44:10301800,38.039600000,31.500400000,34.379600000,21.911200000,244.970515000,407.000000000,acQ1000V2
26/10/2022 17:44:11300200,38.039600000,31.622400000,34.306400000,21.813600000,246.821955000,410.000000000,acQ1000V2
26/10/2022 17:44:12298600,38.039600000,31.793200000,34.404000000,21.862400000,244.970515000,409.000000000,acQ1000V2
26/10/2022 17:44:13312600,38.064000000,31.695600000,34.477200000,21.984400000,244.970515000,406.000000000,acQ1000V2
26/10/2022 17:44:19303000,38.161600000,31.500400000,34.404000000,21.862400000,246.821955000,406.000000000,acQ1000V2
26/10/2022 17:44:20317000,38.161600000,31.500400000,34.404000000,21.886800000,246.821955000,406.000000000,acQ1000V2
26/10/2022 17:44:21327400,38.015200000,31.598000000,34.452800000,21.960000000,245.896235000,406.000000000,acQ1000V2
26/10/2022 17:44:22325800,38.039600000,31.622400000,34.404000000,21.862400000,249.599115000,404.000000000,acQ1000V2
26/10/2022 17:44:23324200,38.137200000,31.622400000,34.404000000,21.886800000,249.599115000,404.000000000,acQ1000V2
26/10/2022 17:44:24322600,38.064000000,31.695600000,34.452800000,21.886800000,249.599115000,404.000000000,acQ1000V2
26/10/2022 17:44:25321000,38.064000000,31.476000000,34.452800000,21.886800000,249.599115000,405.000000000,acQ1000V2
26/10/2022 17:44:26319400,38.186000000,31.622400000,34.452800000,21.789200000,249.599115000,404.000000000,acQ1000V2
26/10/2022 17:44:27317800,38.137200000,31.842000000,34.404000000,21.862400000,249.599115000,406.000000000,acQ1000V2
26/10/2022 17:44:28331800,38.161600000,31.695600000,34.477200000,21.911200000,250.524835000,409.000000000,acQ1000V2
26/10/2022 17:44:34727800,38.161600000,31.964000000,34.526000000,21.911200000,250.524835000,372.000000000,acQ1000V2
26/10/2022 17:44:35741800,38.039600000,31.695600000,34.526000000,21.960000000,247.747675000,352.000000000,acQ1000V2
26/10/2022 17:44:36755800,38.161600000,31.671200000,34.452800000,21.862400000,250.524835000,342.000000000,acQ1000V2
26/10/2022 17:44:37754200,38.161600000,31.964000000,34.623600000,21.862400000,250.524835000,339.000000000,acQ1000V2
26/10/2022 17:44:38752600,38.039600000,32.061600000,34.696800000,21.886800000,251.450555000,335.000000000,acQ1000V2
26/10/2022 17:44:39751000,38.064000000,32.208000000,34.745600000,21.886800000,250.524835000,332.000000000,acQ1000V2
26/10/2022 17:44:40749400,38.137200000,32.061600000,34.770000000,21.984400000,246.821955000,331.000000000,acQ1000V2
26/10/2022 17:44:41747800,38.039600000,32.208000000,34.843200000,21.984400000,246.821955000,330.000000000,acQ1000V2
26/10/2022 17:44:42746200,38.039600000,32.086000000,34.965200000,21.984400000,245.896235000,330.000000000,acQ1000V2
26/10/2022 17:44:43744600,38.039600000,32.159200000,34.989600000,21.960000000,246.821955000,329.000000000,acQ1000V2
26/10/2022 17:44:44743000,38.137200000,32.208000000,35.014000000,21.862400000,246.821955000,327.000000000,acQ1000V2
26/10/2022 17:44:45757000,38.161600000,32.159200000,35.014000000,21.960000000,247.747675000,329.000000000,acQ1000V2
26/10/2022 17:44:52215400,38.161600000,32.208000000,35.184800000,21.789200000,249.599115000,334.000000000,acQ1000V2
26/10/2022 17:44:53229400,38.137200000,32.281200000,35.184800000,21.862400000,246.821955000,330.000000000,acQ1000V2
26/10/2022 17:44:54227800,38.137200000,32.427600000,35.160400000,21.911200000,247.747675000,331.000000000,acQ1000V2
26/10/2022 17:44:55226200,38.137200000,32.305600000,35.306800000,21.789200000,247.747675000,332.000000000,acQ1000V2
26/10/2022 17:44:56224600,38.161600000,32.305600000,35.306800000,21.911200000,247.747675000,331.000000000,acQ1000V2
26/10/2022 17:44:57238600,38.161600000,32.647200000,35.355600000,21.960000000,247.747675000,331.000000000,acQ1000V2
26/10/2022 17:44:58221400,38.210400000,32.549600000,35.306800000,21.984400000,246.821955000,330.000000000,acQ1000V2
26/10/2022 17:44:59235400,38.161600000,32.500800000,35.306800000,21.960000000,246.821955000,330.000000000,acQ1000V2
26/10/2022 17:45:00233800,38.161600000,32.525200000,35.355600000,21.813600000,249.599115000,329.000000000,acQ1000V2
26/10/2022 17:45:01232200,38.161600000,32.330000000,35.355600000,21.960000000,247.747675000,329.000000000,acQ1000V2
26/10/2022 17:45:02230600,38.088400000,32.330000000,35.331200000,21.911200000,247.747675000,330.000000000,acQ1000V2
26/10/2022 17:45:03229000,38.161600000,32.305600000,35.355600000,22.008800000,250.524835000,330.000000000,acQ1000V2
26/10/2022 17:45:04227400,38.161600000,32.622800000,35.331200000,21.984400000,250.524835000,329.000000000,acQ1000V2
26/10/2022 17:45:05225800,38.137200000,32.500800000,35.355600000,21.886800000,249.599115000,330.000000000,acQ1000V2
26/10/2022 17:45:06224200,38.137200000,32.549600000,35.355600000,21.960000000,249.599115000,330.000000000,acQ1000V2
26/10/2022 17:45:12339400,38.039600000,32.452000000,35.404400000,21.862400000,247.747675000,325.000000000,acQ1000V2
26/10/2022 17:45:13369000,38.039600000,32.452000000,35.404400000,21.960000000,246.821955000,327.000000000,acQ1000V2
26/10/2022 17:45:14367400,38.088400000,32.330000000,35.355600000,21.960000000,246.821955000,327.000000000,acQ1000V2
26/10/2022 17:45:15365800,38.161600000,32.305600000,35.355600000,21.960000000,246.821955000,326.000000000,acQ1000V2
26/10/2022 17:45:16364200,38.039600000,32.452000000,35.355600000,22.008800000,247.747675000,326.000000000,acQ1000V2
26/10/2022 17:45:17362600,38.186000000,32.500800000,35.355600000,21.984400000,246.821955000,327.000000000,acQ1000V2
26/10/2022 17:45:18361000,38.088400000,32.427600000,35.306800000,21.984400000,247.747675000,327.000000000,acQ1000V2
26/10/2022 17:45:19359400,37.966400000,32.305600000,35.404400000,21.960000000,246.821955000,330.000000000,acQ1000V2
26/10/2022 17:45:25349800,38.064000000,32.452000000,35.404400000,21.984400000,242.193355000,329.000000000,acQ1000V2
26/10/2022 17:45:26379400,38.064000000,32.305600000,35.331200000,21.960000000,243.119075000,327.000000000,acQ1000V2
26/10/2022 17:45:27377800,38.161600000,32.305600000,35.306800000,21.960000000,243.119075000,325.000000000,acQ1000V2
26/10/2022 17:45:28376200,38.137200000,32.427600000,35.355600000,21.984400000,244.970515000,325.000000000,acQ1000V2
26/10/2022 17:45:29374600,38.039600000,32.305600000,35.355600000,21.984400000,245.896235000,322.000000000,acQ1000V2
26/10/2022 17:45:30373000,38.039600000,32.427600000,35.404400000,21.960000000,244.970515000,322.000000000,acQ1000V2
26/10/2022 17:45:31371400,37.966400000,32.574000000,35.331200000,21.984400000,244.970515000,324.000000000,acQ1000V2
26/10/2022 17:45:32369800,38.064000000,32.622800000,35.331200000,21.984400000,244.970515000,324.000000000,acQ1000V2
26/10/2022 17:45:33368200,38.161600000,32.769200000,35.331200000,21.911200000,244.970515000,324.000000000,acQ1000V2
26/10/2022 17:45:34366600,38.186000000,32.622800000,35.355600000,21.960000000,243.119075000,324.000000000,acQ1000V2
26/10/2022 17:45:35380600,38.137200000,32.305600000,35.355600000,21.886800000,243.119075000,324.000000000,acQ1000V2
26/10/2022 17:45:36379000,38.161600000,32.330000000,35.355600000,21.886800000,241.267635000,325.000000000,acQ1000V2
26/10/2022 17:45:37377400,38.161600000,32.452000000,35.404400000,22.033200000,241.267635000,325.000000000,acQ1000V2
26/10/2022 17:45:38375800,38.186000000,32.403200000,35.428800000,21.984400000,242.193355000,325.000000000,acQ1000V2
26/10/2022 17:45:39374200,38.088400000,32.330000000,35.355600000,21.960000000,243.119075000,324.000000000,acQ1000V2
26/10/2022 17:45:40357000,38.137200000,32.622800000,35.331200000,21.960000000,244.970515000,320.000000000,acQ1000V2
26/10/2022 17:45:46550200,38.137200000,32.549600000,35.428800000,21.960000000,240.341915000,322.000000000,acQ1000V2
26/10/2022 17:45:47564200,38.186000000,32.549600000,35.404400000,21.886800000,241.267635000,324.000000000,acQ1000V2
26/10/2022 17:45:48562600,38.186000000,32.549600000,35.404400000,21.960000000,238.490475000,326.000000000,acQ1000V2
26/10/2022 17:45:49561000,38.186000000,32.427600000,35.404400000,21.960000000,240.341915000,327.000000000,acQ1000V2
26/10/2022 17:45:50559400,38.186000000,32.330000000,35.428800000,21.984400000,236.639035000,325.000000000,acQ1000V2
26/10/2022 17:45:51557800,38.161600000,32.452000000,35.355600000,21.984400000,235.713315000,326.000000000,acQ1000V2
26/10/2022 17:45:57548200,38.161600000,32.305600000,35.404400000,22.008800000,236.639035000,325.000000000,acQ1000V2
26/10/2022 17:45:58577800,38.161600000,32.330000000,35.404400000,22.033200000,233.861875000,324.000000000,acQ1000V2
26/10/2022 17:45:59576200,38.161600000,32.378800000,35.404400000,21.984400000,236.639035000,324.000000000,acQ1000V2
26/10/2022 17:46:00574600,38.161600000,32.403200000,35.404400000,22.033200000,235.713315000,326.000000000,acQ1000V2
26/10/2022 17:46:01573000,38.186000000,32.427600000,35.404400000,22.008800000,233.861875000,325.000000000,acQ1000V2
26/10/2022 17:46:02571400,38.186000000,32.159200000,35.404400000,22.008800000,233.861875000,324.000000000,acQ1000V2
26/10/2022 17:46:03569800,38.210400000,32.159200000,35.428800000,22.008800000,233.861875000,320.000000000,acQ1000V2
26/10/2022 17:46:04568200,38.259200000,32.208000000,35.428800000,22.008800000,232.936155000,320.000000000,acQ1000V2
26/10/2022 17:46:05566600,38.161600000,32.281200000,35.404400000,21.984400000,232.010435000,319.000000000,acQ1000V2
26/10/2022 17:46:06565000,38.186000000,32.232400000,35.355600000,21.984400000,233.861875000,321.000000000,acQ1000V2
26/10/2022 17:46:07563400,38.210400000,32.281200000,35.355600000,21.960000000,232.936155000,320.000000000,acQ1000V2
26/10/2022 17:46:13631800,38.088400000,32.330000000,35.404400000,22.082000000,226.456115000,320.000000000,acQ1000V2
26/10/2022 17:46:14645800,38.161600000,32.427600000,35.331200000,22.008800000,224.604675000,322.000000000,acQ1000V2
26/10/2022 17:46:15628600,38.186000000,32.330000000,35.428800000,21.960000000,223.678955000,322.000000000,acQ1000V2
26/10/2022 17:46:16642600,38.186000000,32.500800000,35.355600000,21.984400000,226.456115000,322.000000000,acQ1000V2
26/10/2022 17:46:17641000,38.137200000,32.549600000,35.331200000,22.008800000,226.456115000,321.000000000,acQ1000V2
26/10/2022 17:46:18639400,38.186000000,32.427600000,35.355600000,21.960000000,226.456115000,320.000000000,acQ1000V2
26/10/2022 17:46:19637800,38.186000000,32.305600000,35.404400000,21.960000000,227.381835000,322.000000000,acQ1000V2
26/10/2022 17:46:20636200,38.186000000,32.305600000,35.404400000,21.984400000,227.381835000,321.000000000,acQ1000V2
26/10/2022 17:46:21634600,38.137200000,32.452000000,35.355600000,22.008800000,226.456115000,320.000000000,acQ1000V2
26/10/2022 17:46:22633000,38.186000000,32.330000000,35.404400000,22.008800000,227.381835000,321.000000000,acQ1000V2
26/10/2022 17:46:23647000,38.161600000,32.427600000,35.282400000,21.984400000,228.307555000,321.000000000,acQ1000V2
26/10/2022 17:46:24645400,38.186000000,32.549600000,35.331200000,22.008800000,228.307555000,321.000000000,acQ1000V2
26/10/2022 17:46:25643800,38.088400000,32.330000000,35.355600000,22.008800000,227.381835000,321.000000000,acQ1000V2
26/10/2022 17:46:26642200,38.137200000,32.549600000,35.355600000,21.960000000,227.381835000,321.000000000,acQ1000V2
26/10/2022 17:46:32757400,38.259200000,32.232400000,35.355600000,21.984400000,217.198915000,319.000000000,acQ1000V2
